,TIC_ID
12086849,140322590
12086850,79776871
12086851,409736054
12086852,156175542
12086855,66149421
12086856,307386098
12086857,109985547
12086860,80137277
12086861,63474681
12086862,145915942
12086863,63046356
12086864,173039808
12086865,155220086
12086866,64356109
12086868,348655533
12086869,172084058
12086870,63110482
12086871,172526856
12086872,53461330
12086873,56465167
12086874,422063608
12086876,111634773
12086877,98219693
12086878,113380028
12086879,114655425
12086880,152329209
12086882,418888793
12086884,145174437
12086885,97356407
12086887,96659863
12086888,98385772
12086889,53063603
12086890,98543376
12086891,96796224
12086892,96317868
12086894,150952922
12086895,148989018
12086896,112601993
12086897,52043839
12086900,385808050
12086901,296076350
12086906,131470269
12086907,54280126
12086908,131846021
12086909,134459355
12086910,133853923
12086911,133342111
12086912,130951491
12086913,175252490
12086914,174876362
12086915,157313960
12086916,130105164
12086917,153270295
12086918,128671148
12086919,125245078
12086920,127746017
12086921,130103277
12086924,56538209
12086925,267535271
12086926,269256493
12086927,269256949
12086928,267458733
12086929,268966616
12086930,238134482
12086932,238079714
12086933,281428198
12086934,355456300
12086935,445392765
12086936,260301421
12086937,766828910
12086939,334355805
12086940,453173127
12086941,107084503
12086943,53597748
12086944,109693723
12086946,264571979
12086947,421051390
12086948,264748828
12086949,234390202
12086950,264414272
12086952,334411408
12086953,174966696
12086954,393451723
12086956,157130001
12086960,156848146
12086964,148463184
12086965,147185373
12086966,148131835
12086968,237361642
12086970,80035903
12086971,49247784
12086973,218592531
12086975,81226976
12086976,412672092
12086978,175932063
12086979,110254232
12086981,63731205
12086982,65812796
12086984,53408232
12086985,407616488
12086986,141212107
12086987,272427921
12086988,141683958
12086992,141211326
12086993,407615866
12086995,65150302
12086996,178588471
12086997,178736446
12086998,169017824
12087000,169056453
12087005,340358640
12087007,340136613
12087008,339959934
12087009,278475741
12087011,306738667
12087012,453096328
12087014,455243430
12087016,759720977
12087017,266813705
12087019,452958572
12087020,148807627
12087022,170205132
12087023,143780765
12087025,231967638
12087026,157010112
12087027,156837648
12087028,238664570
12087029,59902105
12087031,340634799
12087033,350336665
12087034,350656312
12087035,350932002
12087037,279512738
12087039,341263549
12087040,279569618
12087042,279614461
12087044,278991260
12087045,265238889
12087046,69294652
12087047,279087217
12087048,294097390
12087050,262570897
12087051,35584619
12087053,264928147
12087054,294393328
12087055,279157076
12087056,260005181
12087057,340566415
12087058,262499578
12087061,350716717
12087062,260269452
12087063,294394256
12087064,340482650
12087069,382188336
12087070,350622996
12087071,296450654
12087072,279516900
12087074,260078613
12087075,350442159
12087076,350442275
12087077,382043962
12087079,705677373
12087080,36085288
12087081,123083286
12087082,68003031
12087085,426057358
12087086,68527921
12087088,64661773
12087089,5187349
12087090,5188076
12087091,64577206
12087092,65881488
12087093,33366897
12087094,23553501
12087095,5502385
12087099,25870824
12087100,178411694
12087101,73095440
12087102,299942630
12087103,391893396
12087104,300037774
12087105,167419882
12087106,294982248
12087107,167342220
12087108,41488150
12087109,177116634
12087110,177021251
12087111,167169833
12087113,167245930
12087115,40600842
12087116,277103567
12087117,31998123
12087119,270042824
12087120,264083948
12087121,270171558
12087122,458647067
12087124,264315381
12087127,207249417
12087129,334413473
12087130,458657821
12087134,443855449
12087135,109447221
12087136,452898088
12087137,452955544
12087138,318579379
12087139,66425327
12087140,109200630
12087141,64137856
12087143,125716369
12087144,173036817
12087145,66156608
12087146,173036477
12087147,106887700
12087149,56380698
12087151,306663716
12087153,346806222
12087156,50363975
12087157,347184950
12087158,346998041
12087159,148506539
12087162,50758086
12087163,175688246
12087164,22733749
12087165,174797666
12087166,175379847
12087167,22531259
12087168,174146382
12087170,132767428
12087171,175178690
12087172,19073910
12087173,173436250
12087174,157251864
12087176,36335548
12087179,156814723
12087180,319280528
12087183,121237711
12087185,88686462
12087186,73190906
12087188,73185956
12087189,64250991
12087190,26001302
12087191,10485554
12087192,64723234
12087193,23550203
12087196,341485208
12087198,339963148
12087201,348842703
12087202,279321950
12087203,294208349
12087204,340006114
12087206,170410611
12087207,19694949
12087209,170009333
12087210,170216271
12087211,19766237
12087213,19387733
12087220,149976073
12087222,309618638
12087223,38635949
12087224,149449339
12087225,149120568
12087226,55523962
12087227,350142729
12087228,349096525
12087229,178115208
12087231,237916869
12087232,55602824
12087234,123834250
12087235,125266592
12087237,124412629
12087239,146039664
12087240,437187078
12087242,177213202
12087244,308453049
12087245,174475271
12087246,175384380
12087248,173079681
12087250,175079824
12087251,175183923
12087252,762088769
12087254,409895658
12087255,280369845
12087257,218990131
12087259,143974238
12087261,5380458
12087264,247125664
12087265,440784577
12087267,17745488
12087268,16378741
12087269,247170427
12087270,247120989
12087271,387337920
12087272,247052885
12087273,19379707
12087276,50896870
12087277,172599669
12087278,173042832
12087279,47634788
12087283,125613731
12087284,107158747
12087286,64786353
12087287,128057356
12087288,50719620
12087289,65652569
12087291,126355015
12087292,169843257
12087294,107157303
12087295,53745922
12087300,151378526
12087301,443910561
12087302,458582611
12087304,150744508
12087307,152493810
12087308,145337087
12087309,144692984
12087310,173866350
12087311,151926249
12087312,170306722
12087315,170219313
12087317,7034571
12087321,36236140
12087322,6872506
12087324,177791704
12087325,177793615
12087326,319276413
12087327,318407589
12087329,6926883
12087332,73415361
12087333,169050715
12087334,738331671
12087339,370236307
12087340,6773147
12087342,141828072
12087345,141607442
12087346,141807772
12087347,141912821
12087348,30399782
12087350,33834943
12087351,41032120
12087352,41032724
12087353,36240675
12087355,333931923
12087356,142721085
12087359,142464288
12087360,409205205
12087361,147772309
12087362,409322310
12087363,35641695
12087364,61404978
12087365,35634949
12087367,147313492
12087368,61405613
12087370,415227516
12087374,234486629
12087376,437137107
12087377,98882382
12087378,100297369
12087379,412343334
12087381,48804679
12087382,231374790
12087384,143442117
12087385,143442439
12087386,268759827
12087387,269482091
12087388,134543518
12087389,35961702
12087393,318901745
12087397,255686229
12087400,153514666
12087401,730543896
12087403,153733576
12087404,126108735
12087405,127890978
12087406,128394387
12087407,153597064
12087408,109829137
12087411,125555841
12087412,730543928
12087413,65664136
12087415,179213412
12087416,156185668
12087418,65292625
12087419,110472218
12087420,126211165
12087421,153600301
12087422,110909694
12087423,109118939
12087424,131957803
12087426,52002389
12087427,762167
12087428,56239713
12087429,333941023
12087430,333941034
12087432,148351048
12087433,405032586
12087434,55773825
12087436,41595092
12087437,385717790
12087438,405220519
12087442,823422
12087443,389668811
12087444,88690473
12087445,73036462
12087446,88690439
12087447,72975388
12087448,168940516
12087454,177755337
12087455,178151109
12087456,68007388
12087458,66031674
12087460,31531197
12087461,268696759
12087463,444001827
12087464,271799480
12087465,141823504
12087467,141088762
12087470,80989564
12087471,143992867
12087472,67865402
12087473,268701575
12087474,51241526
12087479,268458862
12087480,33364357
12087481,306736221
12087484,370037714
12087485,29760003
12087486,231122963
12087488,31412187
12087489,32154434
12087490,31854466
12087491,29759002
12087492,277103127
12087493,30109373
12087494,124321054
12087495,124104581
12087496,177658532
12087498,318554395
12087499,62150448
12087500,444005821
12087503,421073217
12087504,443950199
12087506,270095559
12087507,458581997
12087508,458581790
12087511,453187379
12087512,379924932
12087513,334516010
12087514,443851400
12087515,264164621
12087516,29780956
12087518,175258988
12087519,175528720
12087522,134041626
12087523,148318976
12087524,148129459
12087525,148130368
12087526,119446088
12087527,156844457
12087532,182372903
12087533,132867309
12087534,175075066
12087535,132312403
12087538,147856846
12087540,119363200
12087541,173951332
12087542,157534010
12087543,157397811
12087544,157133040
12087545,174314415
12087546,40970982
12087548,81201484
12087549,81350154
12087550,143258794
12087552,123565844
12087553,123936715
12087554,60025262
12087555,59729160
12087557,60074238
12087558,293690456
12087559,158111457
12087560,106418187
12087561,65700553
12087563,172368131
12087566,101196463
12087567,172778639
12087568,172463632
12087569,40662438
12087570,47512908
12087571,322686228
12087572,172780052
12087573,29780874
12087575,96390714
12087576,96587017
12087577,97842704
12087579,738307102
12087580,421124028
12087583,458591181
12087584,453172003
12087586,443885679
12087589,32406947
12087591,81479949
12087592,5585971
12087593,125414490
12087595,179156838
12087596,6604909
12087597,93693815
12087598,125683304
12087599,318908050
12087600,93593113
12087603,19690206
12087604,19690940
12087607,96792863
12087609,49243797
12087610,49243963
12087616,114486560
12087617,150668312
12087618,149825513
12087619,112235329
12087620,48651947
12087621,49314314
12087622,49314178
12087623,97698799
12087625,96391711
12087626,48754982
12087627,348372951
12087628,348532337
12087630,348476721
12087631,764803
12087633,94414030
12087634,431853605
12087635,218434221
12087637,50486956
12087638,94515354
12087639,409200073
12087641,341847769
12087642,306536229
12087643,354771047
12087644,341416953
12087646,341545909
12087649,306849258
12087651,296191733
12087652,56034791
12087653,385559298
12087654,125174970
12087655,23161465
12087656,174967153
12087658,147802420
12087660,173321692
12087661,173639672
12087662,341417281
12087663,133569721
12087664,130955435
12087665,132710749
12087666,341547269
12087667,341547044
12087668,237407537
12087669,237407389
12087670,133761014
12087672,279858187
12087673,340141697
12087674,264770836
12087677,452985233
12087678,317863845
12087679,265136941
12087680,318486124
12087681,341627830
12087682,125799243
12087685,125798578
12087687,126275079
12087688,63728586
12087689,66242531
12087691,128328802
12087692,129174029
12087693,129162807
12087695,62972078
12087696,36242751
12087697,177858728
12087698,178778599
12087701,318548394
12087702,5917186
12087703,177129056
12087704,124806520
12087709,308542384
12087710,358509793
12087711,382527485
12087712,349413521
12087717,452878958
12087718,280004731
12087719,280005326
12087720,280005575
12087721,321226364
12087722,318759340
12087724,321149791
12087725,317488012
12087726,291578806
12087727,455201959
12087728,452904854
12087730,293383537
12087731,318223342
12087734,18876371
12087735,268986150
12087736,32934636
12087737,33198966
12087738,33199650
12087740,443969421
12087741,113664109
12087743,114546886
12087744,145577687
12087745,96657385
12087746,97063128
12087748,96383131
12087752,18998170
12087753,350742701
12087754,382244527
12087755,341731015
12087756,350742571
12087759,220457619
12087760,382302236
12087761,350443833
12087762,278864418
12087763,350933712
12087764,340313525
12087766,279159916
12087768,264580289
12087770,284620820
12087771,265075126
12087772,291971423
12087773,247056498
12087776,265132784
12087777,318844147
12087778,319177137
12087779,452907007
12087780,266950793
12087781,453003914
12087785,130421906
12087786,158111681
12087787,231916349
12087788,231919877
12087789,389858970
12087790,285411928
12087791,117816392
12087792,17661789
12087793,27510118
12087796,300029121
12087797,63194533
12087799,238928269
12087800,235056048
12087801,219199582
12087802,17818642
12087803,268830826
12087805,80482722
12087806,80020628
12087807,80808206
12087808,270043721
12087810,124002681
12087811,170404377
12087812,130419467
12087813,17660598
12087814,170364577
12087815,123479635
12087816,18999566
12087817,440857114
12087818,60143661
12087819,14612235
12087821,180971421
12087822,284843115
12087824,178650959
12087826,122797877
12087827,25942170
12087828,154460067
12087829,14847862
12087830,818927661
12087831,264595454
12087833,234450151
12087834,332204876
12087835,421905643
12087837,334450983
12087838,366576668
12087839,125250039
12087840,54388740
12087841,125058937
12087842,332381066
12087843,5760762
12087845,170215555
12087846,332198554
12087848,320418373
12087849,125176259
12087851,296594494
12087852,142053145
12087853,140967447
12087854,140968117
12087855,141910909
12087856,344084336
12087857,344084777
12087860,419018900
12087861,152239806
12087862,151773013
12087864,150290295
12087865,149082112
12087867,152006679
12087868,149615499
12087869,150607338
12087874,129086206
12087876,125626027
12087878,129357771
12087879,109934186
12087880,130351848
12087881,64842651
12087883,125493008
12087885,348913141
12087889,293911839
12087890,11075915
12087893,99683262
12087894,231389266
12087895,49243443
12087896,79940094
12087899,100291112
12087900,49242140
12087901,299653226
12087902,48949154
12087903,10747000
12087904,79537580
12087905,78684961
12087907,219071233
12087908,80465585
12087909,281222589
12087913,100203537
12087914,79690705
12087918,79378278
12087919,299844351
12087920,423125371
12087921,140871007
12087922,140870151
12087923,176154018
12087925,264583380
12087926,78446494
12087927,142549615
12087929,79687511
12087930,412736429
12087934,49387793
12087935,100386116
12087936,81678426
12087939,117815456
12087940,98283754
